ORDERCODE|RECORD_TYPE|PRODUCT_ID|SKU|BRAND|MODEL_NAME|QUANTITY|STREET_PRICE|PRICE|WEIGHT|PICTURE_1|PICTURE_2|PICTURE_3|SEX|CAT|SUBCAT|MODEL_ID|BARCODE|MODEL_SIZE|COLOR_CODE|COLOR|MADE_IN|MATERIAL|EAN|STAGIONE|Titel_ITA|Description_ITA|Titel_EN|Description_EN|Titel_ES|Description_ES|Titel_FR|Description_FR|Titel_DE|Description_DE|Lunghezza|Profondita|Altezza|Product_url|Titel_BG|Description_BG|Titel_PL|Description_PL|Titel_CZ|Description_CZ|Titel_SK|Description_SK|Titel_HU|Description_HU|Titel_RO|Description_RO
K5127GWFANTOME_BIAQF_M|MODEL|31322|K5127GWFANTOME_BIAQF|||4|94.00|26.39||||||||106714|8056005849016|M|bianco|Bianco|||8056005849016|||||||||||||||||||||||||||
K5127GWFANTOME_BIAQF_XL|MODEL|31322|K5127GWFANTOME_BIAQF|||10|94.00|26.39||||||||106713|8056005849030|XL|bianco|Bianco|||8056005849030|||||||||||||||||||||||||||
K00AI30SIGUR_GIXZ7|PRODUCT|31321|K00AI30SIGUR_GIXZ7|K-WAY|K00AI30SIGUR_GIXZ7|22|72.00|20.27||https://cdn.stockfirmati.com/catalog/31321/k-wayt-shirtmanichecorteuomogiallo_1.jpg|https://cdn.stockfirmati.com/catalog/31321/k-wayt-shirtmanichecorteuomogiallo_2.jpg||uomo|Abbigliamento|T-Shirt||||giallo|Giallo|TURCHIA|"100% Cotone"||PE|"K-WAY T-SHIRT MANICHE CORTE UOMO GIALLO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, 1 TASCHINO, DETTAGLI A CONTRASTO, LOGO"||||||||||||https://www.stockfirmati.it/d/31321/k-way/t-shirt/uomo/k-way-t-shirt-maniche-corte-uomo-giallo||||||||||||
K00AI30SIGUR_GIXZ7_S|MODEL|31321|K00AI30SIGUR_GIXZ7|||3|72.00|20.27||||||||106710|8058347413634|S|giallo|Giallo|||8058347413634|||||||||||||||||||||||||||
K00AI30SIGUR_GIXZ7_M|MODEL|31321|K00AI30SIGUR_GIXZ7|||10|72.00|20.27||||||||106709|8058347413627|M|giallo|Giallo|||8058347413627|||||||||||||||||||||||||||
K00AI30SIGUR_GIXZ7_L|MODEL|31321|K00AI30SIGUR_GIXZ7|||6|72.00|20.27||||||||106708|8058182010159|L|giallo|Giallo|||8058182010159|||||||||||||||||||||||||||
K00AI30SIGUR_GIXZ7_XL|MODEL|31321|K00AI30SIGUR_GIXZ7|||2|72.00|20.27||||||||106707|8058347413641|XL|giallo|Giallo|||8058347413641|||||||||||||||||||||||||||
K00AI30SIGUR_GIXZ7_2XL|MODEL|31321|K00AI30SIGUR_GIXZ7|||1|72.00|20.27||||||||106706|8058347413665|2XL|giallo|Giallo|||8058347413665|||||||||||||||||||||||||||
K6121HWJACK_BEWG9|PRODUCT|31320|K6121HWJACK_BEWG9|K-WAY|K6121HWJACK_BEWG9|29|346.00|97.34||https://cdn.stockfirmati.com/catalog/31320/k-waygiubbottouomobeige_1.jpg|https://cdn.stockfirmati.com/catalog/31320/k-waygiubbottouomobeige_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||beige|Beige|CINA|"100% Poliammide"||PE|"K-WAY GIUBBOTTO UOMO BEIGE"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, ECO WARM, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, ZIP, LOGO, 50% POLIAMIDE RECYCLED"||||||||||||https://www.stockfirmati.it/d/31320/k-way/giubbotti-e-piumini/uomo/k-way-giubbotto-uomo-beige||||||||||||
K6121HWJACK_BEWG9_S|MODEL|31320|K6121HWJACK_BEWG9|||5|346.00|97.34||||||||106701|8058128586083|S|beige|Beige|||8058128586083|||||||||||||||||||||||||||
K6121HWJACK_BEWG9_M|MODEL|31320|K6121HWJACK_BEWG9|||7|346.00|97.34||||||||106703|8058128586076|M|beige|Beige|||8058128586076|||||||||||||||||||||||||||
K6121HWJACK_BEWG9_L|MODEL|31320|K6121HWJACK_BEWG9|||7|346.00|97.34||||||||106704|8058128586069|L|beige|Beige|||8058128586069|||||||||||||||||||||||||||
K6121HWJACK_BEWG9_XL|MODEL|31320|K6121HWJACK_BEWG9|||7|346.00|97.34||||||||106705|8058128586090|XL|beige|Beige|||8058128586090|||||||||||||||||||||||||||
K6121HWJACK_BEWG9_2XL|MODEL|31320|K6121HWJACK_BEWG9|||3|346.00|97.34||||||||106702|8058128586113|2XL|beige|Beige|||8058128586113|||||||||||||||||||||||||||
K5127GWFANTOME_BLAQE|PRODUCT|31319|K5127GWFANTOME_BLAQE|K-WAY|K5127GWFANTOME_BLAQE|40|94.00|26.39||https://cdn.stockfirmati.com/catalog/31319/k-wayt-shirtmanichecorteuomoblu_1.jpg|https://cdn.stockfirmati.com/catalog/31319/k-wayt-shirtmanichecorteuomoblu_2.jpg||uomo|Abbigliamento|T-Shirt||||blu|Blu|TURCHIA|"100% Cotone"||PE|"K-WAY T-SHIRT MANICHE CORTE UOMO BLU"|"T-SHIRT MANICHE CORTE, GIROCOLLO, 1 TASCHINO, STAMPA, LOGO"||||||||||||https://www.stockfirmati.it/d/31319/k-way/t-shirt/uomo/k-way-t-shirt-maniche-corte-uomo-blu||||||||||||
K5127GWFANTOME_BLAQE_S|MODEL|31319|K5127GWFANTOME_BLAQE|||8|94.00|26.39||||||||106699|8056005848958|S|blu|Blu|||8056005848958|||||||||||||||||||||||||||
K5127GWFANTOME_BLAQE_M|MODEL|31319|K5127GWFANTOME_BLAQE|||12|94.00|26.39||||||||106700|8056005848941|M|blu|Blu|||8056005848941|||||||||||||||||||||||||||
K5127GWFANTOME_BLAQE_L|MODEL|31319|K5127GWFANTOME_BLAQE|||14|94.00|26.39||||||||106698|8056005848934|L|blu|Blu|||8056005848934|||||||||||||||||||||||||||
K5127GWFANTOME_BLAQE_XL|MODEL|31319|K5127GWFANTOME_BLAQE|||6|94.00|26.39||||||||106697|8056005848965|XL|blu|Blu|||8056005848965|||||||||||||||||||||||||||
K6114RWVALEN_BEWG9|PRODUCT|31318|K6114RWVALEN_BEWG9|K-WAY|K6114RWVALEN_BEWG9|18|260.00|73||https://cdn.stockfirmati.com/catalog/31318/k-waysmanicatouomobeige_1.jpg|https://cdn.stockfirmati.com/catalog/31318/k-waysmanicatouomobeige_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||beige|Beige|CINA|"100% Poliammide"||PE|"K-WAY SMANICATO UOMO BEIGE"|"SMANICATO, ECO WARM, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, ZIP, LOGO"||||||||||||https://www.stockfirmati.it/d/31318/k-way/giubbotti-e-piumini/uomo/k-way-smanicato-uomo-beige||||||||||||
K6114RWVALEN_BEWG9_S|MODEL|31318|K6114RWVALEN_BEWG9|||4|260.00|73||||||||106693|8058128585925|S|beige|Beige|||8058128585925|||||||||||||||||||||||||||
K6114RWVALEN_BEWG9_M|MODEL|31318|K6114RWVALEN_BEWG9|||5|260.00|73||||||||106692|8058128585918|M|beige|Beige|||8058128585918|||||||||||||||||||||||||||
K6114RWVALEN_BEWG9_L|MODEL|31318|K6114RWVALEN_BEWG9|||6|260.00|73||||||||106696|8058128585901|L|beige|Beige|||8058128585901|||||||||||||||||||||||||||
K6114RWVALEN_BEWG9_XL|MODEL|31318|K6114RWVALEN_BEWG9|||1|260.00|73||||||||106695|8058128585932|XL|beige|Beige|||8058128585932|||||||||||||||||||||||||||
K6114RWVALEN_BEWG9_2XL|MODEL|31318|K6114RWVALEN_BEWG9|||2|260.00|73||||||||106694|8058128585956|2XL|beige|Beige|||8058128585956|||||||||||||||||||||||||||
K0074Q0EDWING_AR667|PRODUCT|31317|K0074Q0EDWING_AR667|K-WAY|K0074Q0EDWING_AR667|32|72.00|20.27||https://cdn.stockfirmati.com/catalog/31317/k-wayt-shirtmanichecorteuomoarancio_1.jpg|https://cdn.stockfirmati.com/catalog/31317/k-wayt-shirtmanichecorteuomoarancio_2.jpg||uomo|Abbigliamento|T-Shirt||||arancione|Arancione|CINA|"100% Cotone"||PE|"K-WAY T-SHIRT MANICHE CORTE UOMO ARANCIO"|"T-SHIRT MANICHE CORTE, GIROCOLLO, APPLICAZIONE, LOGO"||||||||||||https://www.stockfirmati.it/d/31317/k-way/t-shirt/uomo/k-way-t-shirt-maniche-corte-uomo-arancio||||||||||||
K0074Q0EDWING_AR667_S|MODEL|31317|K0074Q0EDWING_AR667|||5|72.00|20.27||||||||106686|8058347412606|S|arancione|Arancione|||8058347412606|||||||||||||||||||||||||||
K0074Q0EDWING_AR667_M|MODEL|31317|K0074Q0EDWING_AR667|||6|72.00|20.27||||||||106691|8058347412590|M|arancione|Arancione|||8058347412590|||||||||||||||||||||||||||
K0074Q0EDWING_AR667_L|MODEL|31317|K0074Q0EDWING_AR667|||3|72.00|20.27||||||||106689|8058347412583|L|arancione|Arancione|||8058347412583|||||||||||||||||||||||||||
K0074Q0EDWING_AR667_XL|MODEL|31317|K0074Q0EDWING_AR667|||8|72.00|20.27||||||||106690|8058347412613|XL|arancione|Arancione|||8058347412613|||||||||||||||||||||||||||
K0074Q0EDWING_AR667_2XL|MODEL|31317|K0074Q0EDWING_AR667|||10|72.00|20.27||||||||106687|8058347412637|2XL|arancione|Arancione|||8058347412637|||||||||||||||||||||||||||
K6121HWJACK_GRB75|PRODUCT|31316|K6121HWJACK_GRB75|K-WAY|K6121HWJACK_GRB75|25|346.00|97.34||https://cdn.stockfirmati.com/catalog/31316/k-waygiubbottouomogrigio_1.jpg|https://cdn.stockfirmati.com/catalog/31316/k-waygiubbottouomogrigio_2.jpg||uomo|Abbigliamento|"Giubbotti e piumini"||||grigio|Grigio|CINA|"100% Poliammide"||PE|"K-WAY GIUBBOTTO UOMO GRIGIO"|"GIUBBOTTO MANICHE LUNGHE CON CAPPUCCIO, ECO WARM, 2 TASCHE ESTERNE, DETTAGLI A CONTRASTO, ZIP, LOGO, 50% POLIAMIDE RECYCLED"||||||||||||https://www.stockfirmati.it/d/31316/k-way/giubbotti-e-piumini/uomo/k-way-giubbotto-uomo-grigio||||||||||||
K6121HWJACK_GRB75_S|MODEL|31316|K6121HWJACK_GRB75|||5|346.00|97.34||||||||106683|8058347422049|S|grigio|Grigio|||8058347422049|||||||||||||||||||||||||||
K6121HWJACK_GRB75_M|MODEL|31316|K6121HWJACK_GRB75|||5|346.00|97.34||||||||106684|8058347422032|M|grigio|Grigio|||8058347422032|||||||||||||||||||||||||||
K6121HWJACK_GRB75_L|MODEL|31316|K6121HWJACK_GRB75|||7|346.00|97.34||||||||106681|8058347422025|L|grigio|Grigio|||8058347422025|||||||||||||||||||||||||||
K6121HWJACK_GRB75_XL|MODEL|31316|K6121HWJACK_GRB75|||7|346.00|97.34||||||||106685|8058347422056|XL|grigio|Grigio|||8058347422056|||||||||||||||||||||||||||
K6121HWJACK_GRB75_2XL|MODEL|31316|K6121HWJACK_GRB75|||1|346.00|97.34||||||||106682|8058347422070|2XL|grigio|Grigio|||8058347422070|||||||||||||||||||||||||||
